v-sweep,v-sweep_1,Vin,Iout,Vout,Vref
1.336,1.336,1.336,9.6121E-07,0.9,0.9
1.337,1.337,1.337,9.6121E-07,0.9,0.9
1.338,1.338,1.338,9.61211E-07,0.9,0.9
1.339,1.339,1.339,9.61211E-07,0.9,0.9
1.34,1.34,1.34,9.61211E-07,0.9,0.9
1.341,1.341,1.341,9.61212E-07,0.9,0.9
1.342,1.342,1.342,9.61212E-07,0.9,0.9
1.343,1.343,1.343,9.61212E-07,0.9,0.9
1.344,1.344,1.344,9.61213E-07,0.9,0.9
1.345,1.345,1.345,9.61213E-07,0.9,0.9
1.346,1.346,1.346,9.61213E-07,0.9,0.9
1.347,1.347,1.347,9.61214E-07,0.9,0.9
1.348,1.348,1.348,9.61214E-07,0.9,0.9
1.349,1.349,1.349,9.61214E-07,0.9,0.9
1.35,1.35,1.35,9.61215E-07,0.9,0.9
1.351,1.351,1.351,9.61215E-07,0.9,0.9
1.352,1.352,1.352,9.61215E-07,0.9,0.9
1.353,1.353,1.353,9.61215E-07,0.9,0.9
1.354,1.354,1.354,9.61215E-07,0.9,0.9
1.355,1.355,1.355,9.61216E-07,0.9,0.9
1.356,1.356,1.356,9.61216E-07,0.9,0.9
1.357,1.357,1.357,9.61216E-07,0.9,0.9
1.358,1.358,1.358,9.61216E-07,0.9,0.9
1.359,1.359,1.359,9.61216E-07,0.9,0.9
1.36,1.36,1.36,9.61217E-07,0.9,0.9
1.361,1.361,1.361,9.61217E-07,0.9,0.9
1.362,1.362,1.362,9.61217E-07,0.9,0.9
1.363,1.363,1.363,9.61217E-07,0.9,0.9
1.364,1.364,1.364,9.61217E-07,0.9,0.9
1.365,1.365,1.365,9.61217E-07,0.9,0.9
1.366,1.366,1.366,9.61217E-07,0.9,0.9
1.367,1.367,1.367,9.61218E-07,0.9,0.9
1.368,1.368,1.368,9.61218E-07,0.9,0.9
1.369,1.369,1.369,9.61218E-07,0.9,0.9
1.37,1.37,1.37,9.61218E-07,0.9,0.9
1.371,1.371,1.371,9.61218E-07,0.9,0.9
1.372,1.372,1.372,9.61218E-07,0.9,0.9
1.373,1.373,1.373,9.61218E-07,0.9,0.9
1.374,1.374,1.374,9.61218E-07,0.9,0.9
1.375,1.375,1.375,9.61218E-07,0.9,0.9
1.376,1.376,1.376,9.61218E-07,0.9,0.9
1.377,1.377,1.377,9.61218E-07,0.9,0.9
1.378,1.378,1.378,9.61219E-07,0.9,0.9
1.379,1.379,1.379,9.61219E-07,0.9,0.9
1.38,1.38,1.38,9.61219E-07,0.9,0.9
1.381,1.381,1.381,9.61219E-07,0.9,0.9
1.382,1.382,1.382,9.61219E-07,0.9,0.9
1.383,1.383,1.383,9.61219E-07,0.9,0.9
1.384,1.384,1.384,9.61219E-07,0.9,0.9
1.385,1.385,1.385,9.61219E-07,0.9,0.9
1.386,1.386,1.386,9.61219E-07,0.9,0.9
1.387,1.387,1.387,9.61219E-07,0.9,0.9
1.388,1.388,1.388,9.61219E-07,0.9,0.9
1.389,1.389,1.389,9.61219E-07,0.9,0.9
1.39,1.39,1.39,9.61219E-07,0.9,0.9
1.391,1.391,1.391,9.61219E-07,0.9,0.9
1.392,1.392,1.392,9.61219E-07,0.9,0.9
1.393,1.393,1.393,9.61219E-07,0.9,0.9
1.394,1.394,1.394,9.61219E-07,0.9,0.9
1.395,1.395,1.395,9.61219E-07,0.9,0.9
1.396,1.396,1.396,9.61219E-07,0.9,0.9
1.397,1.397,1.397,9.61219E-07,0.9,0.9
1.398,1.398,1.398,9.61219E-07,0.9,0.9
1.399,1.399,1.399,9.6122E-07,0.9,0.9
1.4,1.4,1.4,9.6122E-07,0.9,0.9
1.401,1.401,1.401,9.6122E-07,0.9,0.9
1.402,1.402,1.402,9.6122E-07,0.9,0.9
1.403,1.403,1.403,9.6122E-07,0.9,0.9
1.404,1.404,1.404,9.6122E-07,0.9,0.9
1.405,1.405,1.405,9.6122E-07,0.9,0.9
1.406,1.406,1.406,9.6122E-07,0.9,0.9
1.407,1.407,1.407,9.6122E-07,0.9,0.9
1.408,1.408,1.408,9.6122E-07,0.9,0.9
1.409,1.409,1.409,9.6122E-07,0.9,0.9
1.41,1.41,1.41,9.6122E-07,0.9,0.9
1.411,1.411,1.411,9.6122E-07,0.9,0.9
1.412,1.412,1.412,9.6122E-07,0.9,0.9
1.413,1.413,1.413,9.6122E-07,0.9,0.9
1.414,1.414,1.414,9.6122E-07,0.9,0.9
1.415,1.415,1.415,9.6122E-07,0.9,0.9
1.416,1.416,1.416,9.6122E-07,0.9,0.9
1.417,1.417,1.417,9.6122E-07,0.9,0.9
1.418,1.418,1.418,9.6122E-07,0.9,0.9
1.419,1.419,1.419,9.6122E-07,0.9,0.9
1.42,1.42,1.42,9.6122E-07,0.9,0.9
1.421,1.421,1.421,9.6122E-07,0.9,0.9
1.422,1.422,1.422,9.6122E-07,0.9,0.9
1.423,1.423,1.423,9.6122E-07,0.9,0.9
1.424,1.424,1.424,9.6122E-07,0.9,0.9
1.425,1.425,1.425,9.6122E-07,0.9,0.9
1.426,1.426,1.426,9.6122E-07,0.9,0.9
1.427,1.427,1.427,9.6122E-07,0.9,0.9
1.428,1.428,1.428,9.6122E-07,0.9,0.9
1.429,1.429,1.429,9.6122E-07,0.9,0.9
1.43,1.43,1.43,9.6122E-07,0.9,0.9
1.431,1.431,1.431,9.6122E-07,0.9,0.9
1.432,1.432,1.432,9.6122E-07,0.9,0.9
1.433,1.433,1.433,9.6122E-07,0.9,0.9
1.434,1.434,1.434,9.6122E-07,0.9,0.9
1.435,1.435,1.435,9.6122E-07,0.9,0.9
1.436,1.436,1.436,9.6122E-07,0.9,0.9
1.437,1.437,1.437,9.6122E-07,0.9,0.9
1.438,1.438,1.438,9.6122E-07,0.9,0.9
1.439,1.439,1.439,9.6122E-07,0.9,0.9
1.44,1.44,1.44,9.6122E-07,0.9,0.9
1.441,1.441,1.441,9.6122E-07,0.9,0.9
1.442,1.442,1.442,9.6122E-07,0.9,0.9
1.443,1.443,1.443,9.6122E-07,0.9,0.9
1.444,1.444,1.444,9.6122E-07,0.9,0.9
1.445,1.445,1.445,9.6122E-07,0.9,0.9
1.446,1.446,1.446,9.6122E-07,0.9,0.9
1.447,1.447,1.447,9.6122E-07,0.9,0.9
1.448,1.448,1.448,9.6122E-07,0.9,0.9
1.449,1.449,1.449,9.6122E-07,0.9,0.9
1.45,1.45,1.45,9.6122E-07,0.9,0.9
1.451,1.451,1.451,9.6122E-07,0.9,0.9
1.452,1.452,1.452,9.6122E-07,0.9,0.9
1.453,1.453,1.453,9.6122E-07,0.9,0.9
1.454,1.454,1.454,9.6122E-07,0.9,0.9
1.455,1.455,1.455,9.6122E-07,0.9,0.9
1.456,1.456,1.456,9.6122E-07,0.9,0.9
1.457,1.457,1.457,9.6122E-07,0.9,0.9
1.458,1.458,1.458,9.6122E-07,0.9,0.9
1.459,1.459,1.459,9.6122E-07,0.9,0.9
1.46,1.46,1.46,9.6122E-07,0.9,0.9
1.461,1.461,1.461,9.6122E-07,0.9,0.9
1.462,1.462,1.462,9.6122E-07,0.9,0.9
1.463,1.463,1.463,9.6122E-07,0.9,0.9
1.464,1.464,1.464,9.6122E-07,0.9,0.9
1.465,1.465,1.465,9.6122E-07,0.9,0.9
1.466,1.466,1.466,9.6122E-07,0.9,0.9
1.467,1.467,1.467,9.6122E-07,0.9,0.9
1.468,1.468,1.468,9.6122E-07,0.9,0.9
1.469,1.469,1.469,9.6122E-07,0.9,0.9
1.47,1.47,1.47,9.6122E-07,0.9,0.9
1.471,1.471,1.471,9.6122E-07,0.9,0.9
1.472,1.472,1.472,9.6122E-07,0.9,0.9
1.473,1.473,1.473,9.6122E-07,0.9,0.9
1.474,1.474,1.474,9.6122E-07,0.9,0.9
1.475,1.475,1.475,9.6122E-07,0.9,0.9
1.476,1.476,1.476,9.6122E-07,0.9,0.9
1.477,1.477,1.477,9.6122E-07,0.9,0.9
1.478,1.478,1.478,9.6122E-07,0.9,0.9
1.479,1.479,1.479,9.6122E-07,0.9,0.9
1.48,1.48,1.48,9.6122E-07,0.9,0.9
1.481,1.481,1.481,9.6122E-07,0.9,0.9
1.482,1.482,1.482,9.6122E-07,0.9,0.9
1.483,1.483,1.483,9.6122E-07,0.9,0.9
1.484,1.484,1.484,9.6122E-07,0.9,0.9
1.485,1.485,1.485,9.6122E-07,0.9,0.9
1.486,1.486,1.486,9.6122E-07,0.9,0.9
1.487,1.487,1.487,9.6122E-07,0.9,0.9
1.488,1.488,1.488,9.6122E-07,0.9,0.9
1.489,1.489,1.489,9.6122E-07,0.9,0.9
1.49,1.49,1.49,9.6122E-07,0.9,0.9
1.491,1.491,1.491,9.6122E-07,0.9,0.9
1.492,1.492,1.492,9.6122E-07,0.9,0.9
1.493,1.493,1.493,9.6122E-07,0.9,0.9
1.494,1.494,1.494,9.6122E-07,0.9,0.9
1.495,1.495,1.495,9.6122E-07,0.9,0.9
1.496,1.496,1.496,9.6122E-07,0.9,0.9
1.497,1.497,1.497,9.6122E-07,0.9,0.9
1.498,1.498,1.498,9.6122E-07,0.9,0.9
1.499,1.499,1.499,9.6122E-07,0.9,0.9
1.5,1.5,1.5,9.6122E-07,0.9,0.9
1.501,1.501,1.501,9.6122E-07,0.9,0.9
1.502,1.502,1.502,9.6122E-07,0.9,0.9
1.503,1.503,1.503,9.6122E-07,0.9,0.9
1.504,1.504,1.504,9.6122E-07,0.9,0.9
1.505,1.505,1.505,9.6122E-07,0.9,0.9
1.506,1.506,1.506,9.6122E-07,0.9,0.9
1.507,1.507,1.507,9.6122E-07,0.9,0.9
1.508,1.508,1.508,9.6122E-07,0.9,0.9
1.509,1.509,1.509,9.6122E-07,0.9,0.9
1.51,1.51,1.51,9.6122E-07,0.9,0.9
1.511,1.511,1.511,9.6122E-07,0.9,0.9
1.512,1.512,1.512,9.6122E-07,0.9,0.9
1.513,1.513,1.513,9.6122E-07,0.9,0.9
1.514,1.514,1.514,9.6122E-07,0.9,0.9
1.515,1.515,1.515,9.6122E-07,0.9,0.9
1.516,1.516,1.516,9.6122E-07,0.9,0.9
1.517,1.517,1.517,9.6122E-07,0.9,0.9
1.518,1.518,1.518,9.6122E-07,0.9,0.9
1.519,1.519,1.519,9.6122E-07,0.9,0.9
1.52,1.52,1.52,9.6122E-07,0.9,0.9
1.521,1.521,1.521,9.6122E-07,0.9,0.9
1.522,1.522,1.522,9.6122E-07,0.9,0.9
1.523,1.523,1.523,9.6122E-07,0.9,0.9
1.524,1.524,1.524,9.6122E-07,0.9,0.9
1.525,1.525,1.525,9.6122E-07,0.9,0.9
1.526,1.526,1.526,9.6122E-07,0.9,0.9
1.527,1.527,1.527,9.6122E-07,0.9,0.9
1.528,1.528,1.528,9.6122E-07,0.9,0.9
1.529,1.529,1.529,9.6122E-07,0.9,0.9
1.53,1.53,1.53,9.6122E-07,0.9,0.9
1.531,1.531,1.531,9.6122E-07,0.9,0.9
1.532,1.532,1.532,9.6122E-07,0.9,0.9
1.533,1.533,1.533,9.6122E-07,0.9,0.9
1.534,1.534,1.534,9.6122E-07,0.9,0.9
1.535,1.535,1.535,9.6122E-07,0.9,0.9
1.536,1.536,1.536,9.6122E-07,0.9,0.9
1.537,1.537,1.537,9.6122E-07,0.9,0.9
1.538,1.538,1.538,9.6122E-07,0.9,0.9
1.539,1.539,1.539,9.6122E-07,0.9,0.9
1.54,1.54,1.54,9.6122E-07,0.9,0.9
1.541,1.541,1.541,9.6122E-07,0.9,0.9
1.542,1.542,1.542,9.6122E-07,0.9,0.9
1.543,1.543,1.543,9.6122E-07,0.9,0.9
1.544,1.544,1.544,9.6122E-07,0.9,0.9
1.545,1.545,1.545,9.6122E-07,0.9,0.9
1.546,1.546,1.546,9.6122E-07,0.9,0.9
1.547,1.547,1.547,9.6122E-07,0.9,0.9
1.548,1.548,1.548,9.6122E-07,0.9,0.9
1.549,1.549,1.549,9.6122E-07,0.9,0.9
1.55,1.55,1.55,9.6122E-07,0.9,0.9
1.551,1.551,1.551,9.6122E-07,0.9,0.9
1.552,1.552,1.552,9.6122E-07,0.9,0.9
1.553,1.553,1.553,9.6122E-07,0.9,0.9
1.554,1.554,1.554,9.6122E-07,0.9,0.9
1.555,1.555,1.555,9.6122E-07,0.9,0.9
1.556,1.556,1.556,9.6122E-07,0.9,0.9
1.557,1.557,1.557,9.6122E-07,0.9,0.9
1.558,1.558,1.558,9.6122E-07,0.9,0.9
1.559,1.559,1.559,9.6122E-07,0.9,0.9
1.56,1.56,1.56,9.6122E-07,0.9,0.9
1.561,1.561,1.561,9.6122E-07,0.9,0.9
1.562,1.562,1.562,9.6122E-07,0.9,0.9
1.563,1.563,1.563,9.6122E-07,0.9,0.9
1.564,1.564,1.564,9.6122E-07,0.9,0.9
1.565,1.565,1.565,9.6122E-07,0.9,0.9
1.566,1.566,1.566,9.6122E-07,0.9,0.9
1.567,1.567,1.567,9.6122E-07,0.9,0.9
1.568,1.568,1.568,9.6122E-07,0.9,0.9
1.569,1.569,1.569,9.6122E-07,0.9,0.9
1.57,1.57,1.57,9.6122E-07,0.9,0.9
1.571,1.571,1.571,9.6122E-07,0.9,0.9
1.572,1.572,1.572,9.6122E-07,0.9,0.9
1.573,1.573,1.573,9.6122E-07,0.9,0.9
1.574,1.574,1.574,9.6122E-07,0.9,0.9
1.575,1.575,1.575,9.6122E-07,0.9,0.9
1.576,1.576,1.576,9.6122E-07,0.9,0.9
1.577,1.577,1.577,9.6122E-07,0.9,0.9
1.578,1.578,1.578,9.6122E-07,0.9,0.9
1.579,1.579,1.579,9.6122E-07,0.9,0.9
1.58,1.58,1.58,9.6122E-07,0.9,0.9
1.581,1.581,1.581,9.6122E-07,0.9,0.9
1.582,1.582,1.582,9.6122E-07,0.9,0.9
1.583,1.583,1.583,9.6122E-07,0.9,0.9
1.584,1.584,1.584,9.6122E-07,0.9,0.9
1.585,1.585,1.585,9.6122E-07,0.9,0.9
1.586,1.586,1.586,9.6122E-07,0.9,0.9
1.587,1.587,1.587,9.6122E-07,0.9,0.9
1.588,1.588,1.588,9.6122E-07,0.9,0.9
1.589,1.589,1.589,9.6122E-07,0.9,0.9
1.59,1.59,1.59,9.6122E-07,0.9,0.9
1.591,1.591,1.591,9.6122E-07,0.9,0.9
1.592,1.592,1.592,9.6122E-07,0.9,0.9
1.593,1.593,1.593,9.6122E-07,0.9,0.9
1.594,1.594,1.594,9.6122E-07,0.9,0.9
1.595,1.595,1.595,9.6122E-07,0.9,0.9
1.596,1.596,1.596,9.6122E-07,0.9,0.9
1.597,1.597,1.597,9.6122E-07,0.9,0.9
1.598,1.598,1.598,9.6122E-07,0.9,0.9
1.599,1.599,1.599,9.6122E-07,0.9,0.9
1.6,1.6,1.6,9.6122E-07,0.9,0.9
1.601,1.601,1.601,9.6122E-07,0.9,0.9
1.602,1.602,1.602,9.6122E-07,0.9,0.9
1.603,1.603,1.603,9.6122E-07,0.9,0.9
1.604,1.604,1.604,9.6122E-07,0.9,0.9
1.605,1.605,1.605,9.6122E-07,0.9,0.9
1.606,1.606,1.606,9.6122E-07,0.9,0.9
1.607,1.607,1.607,9.6122E-07,0.9,0.9
1.608,1.608,1.608,9.6122E-07,0.9,0.9
1.609,1.609,1.609,9.6122E-07,0.9,0.9
1.61,1.61,1.61,9.6122E-07,0.9,0.9
1.611,1.611,1.611,9.6122E-07,0.9,0.9
1.612,1.612,1.612,9.6122E-07,0.9,0.9
1.613,1.613,1.613,9.6122E-07,0.9,0.9
1.614,1.614,1.614,9.6122E-07,0.9,0.9
1.615,1.615,1.615,9.6122E-07,0.9,0.9
1.616,1.616,1.616,9.6122E-07,0.9,0.9
1.617,1.617,1.617,9.6122E-07,0.9,0.9
1.618,1.618,1.618,9.6122E-07,0.9,0.9
1.619,1.619,1.619,9.6122E-07,0.9,0.9
1.62,1.62,1.62,9.61221E-07,0.9,0.9
1.621,1.621,1.621,9.6122E-07,0.9,0.9
1.622,1.622,1.622,9.6122E-07,0.9,0.9
1.623,1.623,1.623,9.6122E-07,0.9,0.9
1.624,1.624,1.624,9.6122E-07,0.9,0.9
1.625,1.625,1.625,9.6122E-07,0.9,0.9
1.626,1.626,1.626,9.6122E-07,0.9,0.9
1.627,1.627,1.627,9.6122E-07,0.9,0.9
1.628,1.628,1.628,9.6122E-07,0.9,0.9
1.629,1.629,1.629,9.6122E-07,0.9,0.9
1.63,1.63,1.63,9.6122E-07,0.9,0.9
1.631,1.631,1.631,9.6122E-07,0.9,0.9
1.632,1.632,1.632,9.6122E-07,0.9,0.9
1.633,1.633,1.633,9.6122E-07,0.9,0.9
1.634,1.634,1.634,9.6122E-07,0.9,0.9
1.635,1.635,1.635,9.6122E-07,0.9,0.9
1.636,1.636,1.636,9.6122E-07,0.9,0.9
1.637,1.637,1.637,9.6122E-07,0.9,0.9
1.638,1.638,1.638,9.6122E-07,0.9,0.9
1.639,1.639,1.639,9.6122E-07,0.9,0.9
1.64,1.64,1.64,9.6122E-07,0.9,0.9
1.641,1.641,1.641,9.6122E-07,0.9,0.9
1.642,1.642,1.642,9.6122E-07,0.9,0.9
1.643,1.643,1.643,9.6122E-07,0.9,0.9
1.644,1.644,1.644,9.6122E-07,0.9,0.9
1.645,1.645,1.645,9.6122E-07,0.9,0.9
1.646,1.646,1.646,9.6122E-07,0.9,0.9
1.647,1.647,1.647,9.6122E-07,0.9,0.9
1.648,1.648,1.648,9.6122E-07,0.9,0.9
1.649,1.649,1.649,9.6122E-07,0.9,0.9
1.65,1.65,1.65,9.6122E-07,0.9,0.9
1.651,1.651,1.651,9.6122E-07,0.9,0.9
1.652,1.652,1.652,9.6122E-07,0.9,0.9
1.653,1.653,1.653,9.6122E-07,0.9,0.9
1.654,1.654,1.654,9.61221E-07,0.9,0.9
1.655,1.655,1.655,9.6122E-07,0.9,0.9
1.656,1.656,1.656,9.6122E-07,0.9,0.9
1.657,1.657,1.657,9.6122E-07,0.9,0.9
1.658,1.658,1.658,9.6122E-07,0.9,0.9
1.659,1.659,1.659,9.6122E-07,0.9,0.9
1.66,1.66,1.66,9.6122E-07,0.9,0.9
1.661,1.661,1.661,9.6122E-07,0.9,0.9
1.662,1.662,1.662,9.6122E-07,0.9,0.9
1.663,1.663,1.663,9.6122E-07,0.9,0.9
1.664,1.664,1.664,9.6122E-07,0.9,0.9
1.665,1.665,1.665,9.6122E-07,0.9,0.9
1.666,1.666,1.666,9.6122E-07,0.9,0.9
1.667,1.667,1.667,9.6122E-07,0.9,0.9
1.668,1.668,1.668,9.6122E-07,0.9,0.9
1.669,1.669,1.669,9.6122E-07,0.9,0.9
1.67,1.67,1.67,9.6122E-07,0.9,0.9
1.671,1.671,1.671,9.6122E-07,0.9,0.9
1.672,1.672,1.672,9.6122E-07,0.9,0.9
1.673,1.673,1.673,9.6122E-07,0.9,0.9
1.674,1.674,1.674,9.6122E-07,0.9,0.9
1.675,1.675,1.675,9.6122E-07,0.9,0.9
1.676,1.676,1.676,9.6122E-07,0.9,0.9
1.677,1.677,1.677,9.6122E-07,0.9,0.9
1.678,1.678,1.678,9.6122E-07,0.9,0.9
1.679,1.679,1.679,9.6122E-07,0.9,0.9
1.68,1.68,1.68,9.6122E-07,0.9,0.9
1.681,1.681,1.681,9.6122E-07,0.9,0.9
1.682,1.682,1.682,9.6122E-07,0.9,0.9
1.683,1.683,1.683,9.6122E-07,0.9,0.9
1.684,1.684,1.684,9.6122E-07,0.9,0.9
1.685,1.685,1.685,9.6122E-07,0.9,0.9
1.686,1.686,1.686,9.6122E-07,0.9,0.9
1.687,1.687,1.687,9.6122E-07,0.9,0.9
1.688,1.688,1.688,9.6122E-07,0.9,0.9
1.689,1.689,1.689,9.6122E-07,0.9,0.9
1.69,1.69,1.69,9.6122E-07,0.9,0.9
1.691,1.691,1.691,9.6122E-07,0.9,0.9
1.692,1.692,1.692,9.6122E-07,0.9,0.9
1.693,1.693,1.693,9.6122E-07,0.9,0.9
1.694,1.694,1.694,9.6122E-07,0.9,0.9
1.695,1.695,1.695,9.6122E-07,0.9,0.9
1.696,1.696,1.696,9.6122E-07,0.9,0.9
1.697,1.697,1.697,9.6122E-07,0.9,0.9
1.698,1.698,1.698,9.61221E-07,0.9,0.9
1.699,1.699,1.699,9.6122E-07,0.9,0.9
1.7,1.7,1.7,9.6122E-07,0.9,0.9
1.701,1.701,1.701,9.61221E-07,0.9,0.9
1.702,1.702,1.702,9.6122E-07,0.9,0.9
1.703,1.703,1.703,9.6122E-07,0.9,0.9
1.704,1.704,1.704,9.6122E-07,0.9,0.9
1.705,1.705,1.705,9.6122E-07,0.9,0.9
1.706,1.706,1.706,9.6122E-07,0.9,0.9
1.707,1.707,1.707,9.6122E-07,0.9,0.9
1.708,1.708,1.708,9.61221E-07,0.9,0.9
1.709,1.709,1.709,9.6122E-07,0.9,0.9
1.71,1.71,1.71,9.6122E-07,0.9,0.9
1.711,1.711,1.711,9.6122E-07,0.9,0.9
1.712,1.712,1.712,9.6122E-07,0.9,0.9
1.713,1.713,1.713,9.6122E-07,0.9,0.9
1.714,1.714,1.714,9.6122E-07,0.9,0.9
1.715,1.715,1.715,9.6122E-07,0.9,0.9
1.716,1.716,1.716,9.6122E-07,0.9,0.9
1.717,1.717,1.717,9.6122E-07,0.9,0.9
1.718,1.718,1.718,9.6122E-07,0.9,0.9
1.719,1.719,1.719,9.6122E-07,0.9,0.9
1.72,1.72,1.72,9.6122E-07,0.9,0.9
1.721,1.721,1.721,9.6122E-07,0.9,0.9
1.722,1.722,1.722,9.6122E-07,0.9,0.9
1.723,1.723,1.723,9.6122E-07,0.9,0.9
1.724,1.724,1.724,9.6122E-07,0.9,0.9
1.725,1.725,1.725,9.6122E-07,0.9,0.9
1.726,1.726,1.726,9.6122E-07,0.9,0.9
1.727,1.727,1.727,9.6122E-07,0.9,0.9
1.728,1.728,1.728,9.6122E-07,0.9,0.9
1.729,1.729,1.729,9.6122E-07,0.9,0.9
1.73,1.73,1.73,9.6122E-07,0.9,0.9
1.731,1.731,1.731,9.6122E-07,0.9,0.9
1.732,1.732,1.732,9.6122E-07,0.9,0.9
1.733,1.733,1.733,9.6122E-07,0.9,0.9
1.734,1.734,1.734,9.6122E-07,0.9,0.9
1.735,1.735,1.735,9.6122E-07,0.9,0.9
1.736,1.736,1.736,9.6122E-07,0.9,0.9
1.737,1.737,1.737,9.6122E-07,0.9,0.9
1.738,1.738,1.738,9.6122E-07,0.9,0.9
1.739,1.739,1.739,9.6122E-07,0.9,0.9
1.74,1.74,1.74,9.6122E-07,0.9,0.9
1.741,1.741,1.741,9.6122E-07,0.9,0.9
1.742,1.742,1.742,9.6122E-07,0.9,0.9
1.743,1.743,1.743,9.6122E-07,0.9,0.9
1.744,1.744,1.744,9.6122E-07,0.9,0.9
1.745,1.745,1.745,9.6122E-07,0.9,0.9
1.746,1.746,1.746,9.6122E-07,0.9,0.9
1.747,1.747,1.747,9.6122E-07,0.9,0.9
1.748,1.748,1.748,9.6122E-07,0.9,0.9
1.749,1.749,1.749,9.6122E-07,0.9,0.9
1.75,1.75,1.75,9.6122E-07,0.9,0.9
1.751,1.751,1.751,9.6122E-07,0.9,0.9
1.752,1.752,1.752,9.6122E-07,0.9,0.9
1.753,1.753,1.753,9.6122E-07,0.9,0.9
1.754,1.754,1.754,9.6122E-07,0.9,0.9
1.755,1.755,1.755,9.6122E-07,0.9,0.9
1.756,1.756,1.756,9.6122E-07,0.9,0.9
1.757,1.757,1.757,9.6122E-07,0.9,0.9
1.758,1.758,1.758,9.6122E-07,0.9,0.9
1.759,1.759,1.759,9.6122E-07,0.9,0.9
1.76,1.76,1.76,9.6122E-07,0.9,0.9
1.761,1.761,1.761,9.6122E-07,0.9,0.9
1.762,1.762,1.762,9.6122E-07,0.9,0.9
1.763,1.763,1.763,9.6122E-07,0.9,0.9
1.764,1.764,1.764,9.6122E-07,0.9,0.9
1.765,1.765,1.765,9.6122E-07,0.9,0.9
1.766,1.766,1.766,9.6122E-07,0.9,0.9
1.767,1.767,1.767,9.6122E-07,0.9,0.9
1.768,1.768,1.768,9.6122E-07,0.9,0.9
1.769,1.769,1.769,9.6122E-07,0.9,0.9
1.77,1.77,1.77,9.6122E-07,0.9,0.9
1.771,1.771,1.771,9.6122E-07,0.9,0.9
1.772,1.772,1.772,9.6122E-07,0.9,0.9
1.773,1.773,1.773,9.6122E-07,0.9,0.9
1.774,1.774,1.774,9.6122E-07,0.9,0.9
1.775,1.775,1.775,9.6122E-07,0.9,0.9
1.776,1.776,1.776,9.6122E-07,0.9,0.9
1.777,1.777,1.777,9.6122E-07,0.9,0.9
1.778,1.778,1.778,9.6122E-07,0.9,0.9
1.779,1.779,1.779,9.6122E-07,0.9,0.9
1.78,1.78,1.78,9.6122E-07,0.9,0.9
1.781,1.781,1.781,9.6122E-07,0.9,0.9
1.782,1.782,1.782,9.6122E-07,0.9,0.9
1.783,1.783,1.783,9.6122E-07,0.9,0.9
1.784,1.784,1.784,9.6122E-07,0.9,0.9
1.785,1.785,1.785,9.6122E-07,0.9,0.9
1.786,1.786,1.786,9.6122E-07,0.9,0.9
1.787,1.787,1.787,9.6122E-07,0.9,0.9
1.788,1.788,1.788,9.6122E-07,0.9,0.9
1.789,1.789,1.789,9.6122E-07,0.9,0.9
1.79,1.79,1.79,9.6122E-07,0.9,0.9
1.791,1.791,1.791,9.6122E-07,0.9,0.9
1.792,1.792,1.792,9.6122E-07,0.9,0.9
1.793,1.793,1.793,9.6122E-07,0.9,0.9
1.794,1.794,1.794,9.6122E-07,0.9,0.9
1.795,1.795,1.795,9.6122E-07,0.9,0.9
1.796,1.796,1.796,9.6122E-07,0.9,0.9
1.797,1.797,1.797,9.6122E-07,0.9,0.9
1.798,1.798,1.798,9.6122E-07,0.9,0.9
1.799,1.799,1.799,9.6122E-07,0.9,0.9
1.8,1.8,1.8,9.6122E-07,0.9,0.9
